IOEODKK1XXX,54930090E6G3V7ZWIP76,Investeringsforeningen Nordea Invest - Korte obligationer KL,,,,,,,,,,,,,
IOERDKK1XXX,5493005M2LJ58QI4PJ15,Investeringsforeningen Nordea Invest Engros - Mellemlange obligationer,,,,,,,,,,,,,
IOEVDKK1XXX,549300B4U1F2ZG7LH576,Investeringsforeningen Nordea Invest - Basis 4 KL,,,,,,,,,,,,,
IOGEFRP1XXX,969500477I53K9LV1M34,INNOVACOM GESTION,,,,,,,,,,,,,
IOIDDKK1XXX,5493006PNG4U6BIQVX35,Investeringsforeningen Nordea Invest - Danmark KL,,,,,,,,,,,,,
IOIEDKK1XXX,5493006YKD0NO25QHH65,Investeringsforeningen Nordea Invest - European Stars KL,,,,,,,,,,,,,
IOIFDKK1XXX,549300ATGIBI6ISR3N04,Investeringsforeningen Nordea Invest - Fonde KL,,,,,,,,,,,,,
IOIIDKK1XXX,549300FP38S4QKHMX982,Investeringsforeningen Nordea Invest - Stabil Balanceret KL,,,,,,,,,,,,,
IOIJDKK1XXX,549300EU0D0B2GLLLB92,Værdipapirfonden Nordea Invest - Portefølje Fleksibel - Obligationer,,,,,,,,,,,,,
IOILDKK1XXX,549300CYUB4LLPADXI60,Investeringsforeningen Nordea Invest - Globale obligationer KL,,,,,,,,,,,,,
IOIODKK1XXX,549300ZM18R1K0LH5420,Investeringsforeningen Nordea Invest - Nordic Small Cap KL,,,,,,,,,,,,,
IOISDKK1XXX,5493008PVPDMYXQJYJ87,Investeringsforeningen Nordea Invest - European High Yield Bonds KL,,,,,,,,,,,,,
IOITDKK1XXX,5493004CTIJXEGP9YQ45,Investeringsforeningen Nordea Invest - Aktier II KL,,,,,,,,,,,,,
IOIUDKK1XXX,549300GZHUHT4BBIK240,Investeringsforeningen Nordea Invest - Europa Small Cap KL,,,,,,,,,,,,,
IOLIIE21XXX,549300PJ4L47VP3EUL80,INORA LIFE DESIGNATED ACTIVITY COMPANY,,,,,,,,,,,,,
IOMICHGGXXX,213800ZOADXV69DW8Z91,INTERNATIONAL ORGANIZATION FOR MIGRATION,,,,,,,,,,,,,
IONBDKK1XXX,549300I5GBQ9DPI6AQ86,Investeringsforeningen Nordea Invest Engros - Obligationer,,,,,,,,,,,,,
IONCITM1XXX,815600891E138A658644,INNOVATEC S.P.A.,,,,,,,,,,,,,
IONDDKK1XXX,549300CJFWU9XCX2Y628,Investeringsforeningen Nordea Invest - Verdens Obligationsmarkeder KL,,,,,,,,,,,,,
IONGDKK1XXX,549300GWSBQN4JDTDV40,Investeringsforeningen Nordea Invest - Global Small Cap KL,,,,,,,,,,,,,
IONIDKK1XXX,549300XEL7NJ5QOTRR67,Investeringsforeningen Nordea Invest - Emerging Stars KL,,,,,,,,,,,,,
IONJDKK1XXX,5493006FE3VBJQ8KW293,Investeringsforeningen Nordea Invest - Japan Enhanced KL,,,,,,,,,,,,,
IONKDKK1XXX,54930090E6G3V7ZWIP76,Investeringsforeningen Nordea Invest - Korte obligationer KL,,,,,,,,,,,,,
IONLDKK1XXX,549300EKI132J6VYXS73,Investeringsforeningen Nordea Invest - Globale Aktier Indeks KL,,,,,,,,,,,,,
IONMDKK1XXX,549300A4EP7OWFN86F78,Investeringsforeningen Nordea Invest - Emerging Markets KL,,,,,,,,,,,,,
IONNDKK1XXX,549300XEL7NJ5QOTRR67,Investeringsforeningen Nordea Invest - Emerging Stars KL,,,,,,,,,,,,,
IONODKK1XXX,549300XEL7NJ5QOTRR67,Investeringsforeningen Nordea Invest - Emerging Stars KL,,,,,,,,,,,,,
IONTDKK1XXX,549300LRQQZKR1KC7E97,Investeringsforeningen Nordea Invest - Stabile Aktier KL,,,,,,,,,,,,,
IONUDKK1XXX,5493004NVPJYJ1FNED68,Investeringsforeningen Nordea Invest - North American Stars KL,,,,,,,,,,,,,
IONVDKK1XXX,5493009OAL2A0ISJZK27,Investeringsforeningen Nordea Invest - Basis 2 KL,,,,,,,,,,,,,
IOONDKK1XXX,549300EFKI7DMDQFI675,Investeringsforeningen Nordea Invest - Basis 3 KL,,,,,,,,,,,,,
IOPAFRP1XXX,969500X9CKPQLK4ZIC58,PC ASSOCIES,,,,,,,,,,,,,
IOPFDKK1XXX,549300SW608HANLVVZ22,Værdipapirfonden Nordea Invest - Portefølje Fleksibel,,,,,,,,,,,,,
IOPRVAVXXXX,254900E7HZKVQQ4I7325,Istituto per le Opere di Religione,,,,,,,,,,,,,
IORTBGSFXXX,529900N42RG1Q1474762,INVESTBANK JSC,,,,,,,,,,,,,
IOVCDKK1XXX,549300S5EYHWSP7YRB68,Investeringsforeningen Nordea Invest Engros - Corporate Bonds,,,,,,,,,,,,,
IOVGDKK1XXX,5493005FH8TRTV2O7W04,Investeringsforeningen Nordea Invest Engros - Global High Yield,,,,,,,,,,,,,
IOVIDKK1XXX,5493006M00CBFT5DNU75,Investeringsforeningen Nordea Invest Engros - Internationale aktier,,,,,,,,,,,,,
IOVKDKK1XXX,549300YEEPFT3PTIXZ81,Værdipapirfonden Nordea Invest - Portefølje Aktier,,,,,,,,,,,,,
IOVLDKK1XXX,549300EEMGCU9EBMY972,Investeringsforeningen Nordea Invest - Lange obligationer KL,,,,,,,,,,,,,
IOVMDKK1XXX,549300MBP8F08S8O7392,Værdipapirfonden Nordea Invest - Portefølje Aktier Strategi,,,,,,,,,,,,,
IOVNDKK1XXX,5493008WV2CB627PXL97,Investeringsforeningen Nordea Invest - Basis 1 KL,,,,,,,,,,,,,
IOVODKK1XXX,54930025KXKGRC0TF214,Investeringsforeningen Nordea Invest Engros - Globale Stabile Aktier - Etisk Tilvalg,,,,,,,,,,,,,
IOVPDKK1XXX,5493002T8ZWI3PF4HT95,Investeringsforeningen Nordea Invest - Europe Enhanced KL,,,,,,,,,,,,,
IOVSVGV1XXX,213800LIFFF5N3RQBO20,ION VOLIUM STRATEGY LIMITED,,,,,,,,,,,,,
IOVTDKK1XXX,5493005C4R1PZFG5BK22,Investeringsforeningen Nordea Invest Engros - Internationale aktier - Etisk tilvalg,,,,,,,,,,,,,
IOVVDKK1XXX,5493001ON3EKKGZQCU74,Værdipapirfonden Nordea Invest - Portefølje Verdens Obligationsmarkeder,,,,,,,,,,,,,
IPAGDEDFXXX,213800UWBKJSC471FG52,IPAGOO LLP - GERMAN BRANCH,,,,,,,,,,,,,
IPAGPLPLXXX,213800XK9CFME9RHXH39,IPAGOO LLP - BRANCH IN POLAND,,,,,,,,,,,,,
IPALHKK2XXX,984500LED9C79REA1525,IPAYLINKS LIMITED,,,,,,,,,,,,,
IPAMHKH1XXX,54930010LUHRFRQM7V95,Income Partners Asset Management (HK) Limited,,,,,,,,,,,,,
IPARFRPPXXX,969500SARWF33OPQED48,INTERPARFUMS,,,,,,,,,,,,,
IPASFRP1XXX,969500QQ51NJ9ZEVW304,INSTITUT PASTEUR,,,,,,,,,,,,,
IPAYESMMXXX,959800H1RHMMQY9C0N54,"SOCIEDAD ESPAÑOLA DE SISTEMAS DE PAGO, S.A.",,,,,,,,,,,,,
IPBOGB21XXX,213800W381O32X1T4884,SUFFOLK BUILDING SOCIETY,,,,,,,,,,,,,
IPBSIE2DXXX,549300WL1M55G8FIDZ68,Permanent TSB Public Limited Company,,,,,,,,,,,,,
IPCAITM1XXX,815600349C98AB36DA86,IPOC 1 S.R.L.,,,,,,,,,,,,,
IPCHITM1XXX,815600278D6A38ECC430,IPOC SRL,,,,,,,,,,,,,
IPCLGB21XXX,213800MCD9XXAA9KQ337,IPS CAPITAL LLP,,,,,,,,,,,,,
IPCMFRP1XXX,969500O0FR2QWV4D6N39,VEGA INVESTMENT MANAGERS,,,,,,,,,,,,,
IPCOUS44XXX,824LMFJDH41EY779Q875,INTERNATIONAL PAPER COMPANY,,,,,,,,,,,,,
IPEXDEFFXXX,529900Q1M1F4M8KMTM64,KfW IPEX-Bank GmbH,,,,,,,,,,,,,
IPFDEE22XXX,984500650D127F436942,IPF Digital AS,,,,,,,,,,,,,
IPFMAU22XXX,2138007WOMB3LIL5D546,INDIAN PACIFIC FUNDS MANAGEMENT PTY LTD,,,,,,,,,,,,,
IPGOUS33XXX,5493002KZ51CADQ94G15,IPG PHOTONICS CORPORATION,,,,,,,,,,,,,
IPICFRP1XXX,969500WJNB0G6KLBGF69,AUDIENS SANTE PREVOYANCE,,,,,,,,,,,,,
IPIIITT1XXX,8156001BDE0E2F8D3C34,IPI S.P.A.,,,,,,,,,,,,,
IPIOAEA1XXX,213800JZBJ5AJWZ3N969,شركة الإستثمارات البترولية الدولية (ايبيك),,,,,,,,,,,,,
IPLLUAU2XXX,2549009JHLRZKJKZXD59,IP SECURITIES LLC,,,,,,,,,,,,,
IPLXAU3MXXX,254900UW2F3BKV6Z9V18,Incitec Pivot Limited,,,,,,,,,,,,,
IPOCITM1XXX,8156005A299F6B33F845,IPOC 3 S.P.A.,,,,,,,,,,,,,
IPOTRU21XXX,253400XBYBDWX0NXT319,"БАНК ГОРОД"" (Акционерное общество)""",,,,,,,,,,,,,
IPPEFRP1XXX,969500I2RLE7AHW1P104,IPECA PREVOYANCE,,,,,,,,,,,,,
IPSEPLP1XXX,259400QHG4C6452WLF35,IPOPEMA Securities S.A.,,,,,,,,,,,,,
IPSNFRPPXXX,549300M6SGDPB4Z94P11,IPSEN,,,,,,,,,,,,,
IPSOFRPPXXX,9695002OY2X35E9X8W87,IPSOS,,,,,,,,,,,,,
IPSRITM1XXX,815600BCFE089DAD4446,ILIZIA SPE S.R.L.,,,,,,,,,,,,,
IPSSIT21XXX,815600AB7AE13EBFF282,IPPOCRATE SPV S.R.L.,,,,,,,,,,,,,
IPTRCHG1XXX,50670076JA82M95X2744,Ipco Trading SA,,,,,,,,,,,,,
IQAMATWWXXX,529900W18I98LQ7Q5541,IQAM Invest GmbH,,,,,,,,,,,,,
IRAAUS31XXX,549300A9VAL70VQYHE09,Iridian Asset Management LLC,,,,,,,,,,,,,
IRAORUMMXXX,253400PMFKF8Q8G1FA17,"Публичное акционерное общество Интер РАО ЕЭС""""",,,,,,,,,,,,,
IRCEIE2DXXX,635400OAUSKT6BT5UZ19,Central Bank of Ireland,,,,,,,,,,,,,
IREEIT21XXX,549300O7SBDSNG4IB582,IRCE S.P.A,,,,,,,,,,,,,
IREOITG1XXX,815600DC7EF1CC5F7674,IREOS S.P.A.,,,,,,,,,,,,,
IRESAU2SXXX,5493006KZJMJI8PQXA35,IRESS LIMITED,,,,,,,,,,,,,
IRFNFRP1XXX,969500FJ3N80PY3SJU72,IRIS FINANCE,,,,,,,,,,,,,
IRGPIE21XXX,6354003IA1MEC62FLR78,Link Registrars Limited,,,,,,,,,,,,,
IRIBIQBAXXX,254900ZJBMAJVDFOUA08,Iraqi Islamic Bank for Investment and Development,,,,,,,,,,,,,
IRIOIMD1XXX,213800A8YYXFAW3J4E54,RAVENSCROFT (IOM) LIMITED,,,,,,,,,,,,,
IRLIIE2DXXX,TWBHJZDB2TYBXZPLM625,Irish Life Investment Managers Limited,,,,,,,,,,,,,
IRMEITG1XXX,81560054BC53AD493394,IREN MERCATO S.P.A.,,,,,,,,,,,,,
IRNNIT21XXX,8156001EBD33FD474E60,IREN S.P.A.,,,,,,,,,,,,,
IRPPCWCWXXX,5493002HL0I676L09Z56,ADAMA Irvita N.V.,,,,,,,,,,,,,
IRPRFR21XXX,969500EOKQWPAKKU6R45,IRCEM PREVOYANCE,,,,,,,,,,,,,
IRRIIT21XXX,8156006AFC897468BF35,IRRITEC S.P.A.,,,,,,,,,,,,,
IRSRIT21XXX,815600F43FE92CC26302,IRIS SPV S.R.L.,,,,,,,,,,,,,
IRSSIT21XXX,815600C1088A252C7003,IRON SPV S.R.L.,,,,,,,,,,,,,
IRTYKZKAXXX,529900TH5WJ6KE8N8Z35,ForteBank Joint Stock Company,,,,,,,,,,,,,
IRVSITM2XXX,815600FE37DDA7F93A94,IRIDE SPV S.R.L.,,,,,,,,,,,,,
IRVTBEBBXXX,MMYX0N4ZEZ13Z4XCG897,THE BANK OF NEW YORK MELLON S.A./N.V.,,,,,,,,,,,,,
IRVTCNSHXXX,300300C1132531000013,美国纽约梅隆银行有限公司上海分行,,,,,,,,,,,,,
IRVTITMMXXX,213800PY5I5D4T5NED50,THE BANK OF NEW YORK MELLON SA/NV - MILAN BRANCH,,,,,,,,,,,,,
IRVTJPJTXXX,353800TXCIHC79NR4I31,ニューヨークメロン信託銀行株式会社,,,,,,,,,,,,,
IRVTLULXXXX,5299008RMKZGBW8WLB62,The Bank of New York Mellon (Luxembourg) S.A.,,,,,,,,,,,,,
IRVTUS3NXXX,HPFHU0OQ28E4N0NFVK49,The Bank of New York Mellon,,,,,,,,,,,,,
ISAAGB21XXX,213800OXEMN39OBN8M61,INSPARO ASSET MANAGEMENT LIMITED,,,,,,,,,,,,,
ISACFRP1XXX,969500QMWSNGRM56WF24,ISATIS CAPITAL,,,,,,,,,,,,,
ISAEFRPPXXX,96950023SCR9X9F3L662,CACEIS BANK,,,,,,,,,,,,,
ISAGITM1XXX,8156004806C557C34216,ISAGRO S.P.A.,,,,,,,,,,,,,
ISASNOK2XXX,549300GGE58VFJE5KJ70,INSTABANK ASA,,,,,,,,,,,,,
ISAZBEB1XXX,529900ULZO7S7JYJ9X64,ISABEL,,,,,,,,,,,,,
ISBKDEFXXXX,52990089JN9S8OJ5KU82,Isbank AG,,,,,,,,,,,,,
ISBKRUMMXXX,2534006PTRD33TPU0D59,"Акционерное общество ИШБАНК""""",,,,,,,,,,,,,
ISBKTRISXXX,789000FIRX9MDN0KTM91,TÜRKİYE İŞ BANKASI ANONİM ŞİRKETİ,,,,,,,,,,,,,
ISBNILI1XXX,549300WMD1RYUSGEUG82,Israel Brokerage and Investments - I.B.I. Ltd,,,,,,,,,,,,,
ISBOZAJ1XXX,378900B763ECA6C3D481,AG Institutional Brokers (Pty) Ltd,,,,,,,,,,,,,
ISBRDE51XXX,529900WNKTQZFYP0SH73,Investitions- und Strukturbank Rheinland-Pfalz (ISB),,,,,,,,,,,,,
ISBRDE55XXX,529900WNKTQZFYP0SH73,Investitions- und Strukturbank Rheinland-Pfalz (ISB),,,,,,,,,,,,,
ISBTBWG1XXX,254900H6V9SBGVVG4G43,MOTSWEDI SECURITIES (PROPRIETARY) LIMITED,,,,,,,,,,,,,
ISCMGB21XXX,213800LJCYLIJ1KE6L69,GATE CAPITAL GROUP LTD.,,,,,,,,,,,,,
ISCSITRRXXX,815600ACC18A758ADE66,ISTITUTO PER IL CREDITO SPORTIVO,,,,,,,,,,,,,
ISCZDOS1XXX,5493008H7M5V1B1QUL10,"Inversiones Santa Cruz, S.A.",,,,,,,,,,,,,
ISDIESBBXXX,959800ZEDBMQ7CET6F20,ISDIN S.A.,,,,,,,,,,,,,
ISEADJJDXXX,549300UFT67YZ4UOSZ02,Salaam African Bank SA,,,,,,,,,,,,,
ISECZAJJXXX,378900E31192E6F34859,Independent Securities (Pty) Ltd,,,,,,,,,,,,,
ISEMCY22XXX,213800NGHVYL5PFZI692,ISX FINANCIAL EU PLC,,,,,,,,,,,,,
ISEOITM1XXX,81560039EBF226693513,ISEO - S.R.L.,,,,,,,,,,,,,
ISEPAU31XXX,213800IWUC3ZNPKG2D93,ISIGNTHIS EMONEY (AU) PTY LTD,,,,,,,,,,,,,
ISESSES1XXX,549300G2P8MX7J4PPT95,ISEC Services AB,,,,,,,,,,,,,
ISFIGB22XXX,2138007BDV9IRS8AYD07,ISX FINANCIAL UK LTD,,,,,,,,,,,,,
ISFJISR1XXX,5493001N50AD7VN22814,ACRO verðbréf hf.,,,,,,,,,,,,,
ISGAPTP1XXX,549300JUTRXBBFGCJB34,"INVESTQUEST - SOCIEDADE GESTORA DE PATRIMÓNIOS, S.A.",,,,,,,,,,,,,
ISGEFRP1XXX,9695005MKFNXU6D77N33,ISAI GESTION,,,,,,,,,,,,,
ISGNCOBMXXX,254900UN2NX4GAXDKJ55,ISAGEN S.A. E.S.P,,,,,,,,,,,,,
ISGPUS31XXX,5493008F0LRLS5N8LZ81,EVERCORE GROUP L.L.C.,,,,,,,,,,,,,
ISIAITN1XXX,815600B673D187134962,"ISAIA E ISAIA S.P.A.""""",,,,,,,,,,,,,
ISIGAU31XXX,261700JDCORGI3NZ4G11,ISIGNTHIS LTD,,,,,,,,,,,,,
ISISTRISXXX,7890005YQXBTRIYDY554,İŞ YATIRIM MENKUL DEĞERLER ANONİM ŞİRKETİ,,,,,,,,,,,,,
ISKAFRP1XXX,969500RIP6RXD3E3LC18,ALVARIUM INVESTMENT ADVISORS (FRANCE),,,,,,,,,,,,,
ISLDSAJEXXX,254900TNNQC073KOJ554,Islamic Development bank,,,,,,,,,,,,,
ISMDTRI1XXX,7890000CQSASR7KQSJ59,ÜNLÜ MENKUL DEĞERLER ANONİM ŞİRKETİ,,,,,,,,,,,,,
ISMETRI1XXX,7890007QWLWUJSNTBP22,BURGAN YATIRIM MENKUL DEĞERLER A.Ş.,,,,,,,,,,,,,
ISNKDKK1XXX,2138002D8485FW4F4A02,BASISBANK A/S,,,,,,,,,,,,,
ISNTAU21XXX,5493000V6EFTSRJ06G76,INSTINET AUSTRALIA PTY LIMITED,,,,,,,,,,,,,
ISNTDEFFXXX,213800A7BEQATAOUAN40,INSTINET GERMANY GMBH,,,,,,,,,,,,,
ISNTGB2LXXX,213800MXAKR2LA1VBM44,INSTINET EUROPE LIMITED,,,,,,,,,,,,,
ISNTHKHHXXX,549300RI6VZUNIR81J81,INSTINET PACIFIC LIMITED,,,,,,,,,,,,,
ISNTUS33XXX,549300MGMN3RKMU8FT57,"INSTINET, LLC",,,,,,,,,,,,,
ISOLESVVXXX,959800NSFWL2T7E40Y20,ISSUER SOLUTIONS SOCIEDAD LIMITADA,,,,,,,,,,,,,
ISONIT21XXX,815600EB3F1205030543,INSURANCE ONLINE S.P.A.,,,,,,,,,,,,,
ISOSSGSGXXX,549300XPBOS5SDRV2B24,AEA INTERNATIONAL HOLDINGS PTE. LTD.,,,,,,,,,,,,,
ISPDINB1XXX,33580097BSYRDB39A191,ICICI SECURITIES PRIMARY DEALERSHIP LIMITED,,,,,,,,,,,,,
ISPRPTPLXXX,529900CLHI749EQWCG95,"IVN - SERVIÇOS PARTILHADOS, S.A.",,,,,,,,,,,,,
ISPSITM2XXX,8156007CCBD9F4611284,ISIDE SPE S.R.L.,,,,,,,,,,,,,
ISPTSGSGXXX,2549001M1QCD7NV2FL63,NIUM Pte. Ltd.,,,,,,,,,,,,,
ISRAILIJXXX,M8LYVLF5DOB9X0LZOW72,Bank of Israel,,,,,,,,,,,,,
ISRSITM1XXX,8156008BAEC86ED5B219,ISLAND REFINANCING S.R.L.,,,,,,,,,,,,,
ISSAESM1XXX,9.598E+19,"INDRA SISTEMAS, S.A.",,,,,,,,,,,,,
ISSGGB2LXXX,549300FBJ4DN6KX20H94,ISS EUROPE LIMITED,,,,,,,,,,,,,
ISSHGB22XXX,254900RSPXSUCRP4O762,Issuance Scheme LTD,,,,,,,,,,,,,
ISSLIT21XXX,815600F0FDD35E5D4725,ISABEL SPV S.R.L.,,,,,,,,,,,,,
ISSNSNDAXXX,5493006SU0NXBW2FTR28,banque islamique du senegal,,,,,,,,,,,,,
ISSPSGS1XXX,5493008VCV0WOYJD2O16,INSTINET SINGAPORE SERVICES PRIVATE LIMITED,,,,,,,,,,,,,
ISSSDKK1XXX,213800LEZA58SZNCBN19,ISS A/S,,,,,,,,,,,,,
ISSTPKK1XXX,254900JMR30Q3KA4X587,Insight Securities (Private) Limited,,,,,,,,,,,,,
ISSUBEB1XXX,G05OZ4J4E05KDATL0J93,AG INSURANCE,,,,,,,,,,,,,
ISTLLULLXXX,213800CR4PTIQPMO5B17,INTER STL S.A.,,,,,,,,,,,,,
ISTNGB21XXX,213800AWTJESHH3ZZM26,INTERNATIONAL STRATEGY & INVESTMENT (UK) LIMITED,,,,,,,,,,,,,
ISXLUS33XXX,549300Q54HHOIVWCEN57,"ICE SECURITIES EXECUTION & CLEARING, LLC",,,,,,,,,,,,,
ISZAZAJ1XXX,378900E31192E6F34859,Independent Securities (Pty) Ltd,,,,,,,,,,,,,
ITACITM1XXX,815600624B4FAD575C14,ITACAPITAL SRL,,,,,,,,,,,,,
ITAFIT21XXX,815600B00054CA745098,ITALEAF S.P.A.,,,,,,,,,,,,,
ITAIIT21XXX,815600B141121DCE3738,ITAS ISTITUTO TRENTINO ALTO ADIGE PER ASSICURAZIONI SOCIETA' MUTUA DI ASSICURAZIONI IN SIGLA ITAS MUTUA,,,,,,,,,,,,,
ITAOITM1XXX,815600E546497667D288,ITALMOBILIARE SOCIETA' PER AZIONI O IN FORMA ABBREVIATA ITALMOBILIARE SPA,,,,,,,,,,,,,
ITAUARBAXXX,T5NOGZ4I1PVQD7G46B81,BANCO ITAU ARGENTINA S. A.,,,,,,,,,,,,,
ITAUBRSPXXX,BZO2P8KHO2O10H5QQ663,ITAU UNIBANCO S.A.,,,,,,,,,,,,,
ITAUCHZZXXX,549300KJ10X71KOMA788,Banco Itaú (Suisse) SA,,,,,,,,,,,,,
ITAUGB2LXXX,5493009ADHYKU8V9P697,ITAU BBA INTERNATIONAL PLC,,,,,,,,,,,,,
ITAUKYKTXXX,5DPO0YNXJOHNTPNIJ867,"ITAU BANK, LTD.",,,,,,,,,,,,,
ITAUPTPPXXX,9845000C5D5E144DMB87,"ITAÚ BBA EUROPE, S.A.",,,,,,,,,,,,,
ITAUUS3MXXX,549300F67OZ0VNPRWK50,BANCO ITAU INTERNATIONAL,,,,,,,,,,,,,
ITAUUYMMXXX,549300HU8OQS1VTVXN55,Banco Itau Uruguay S.A.,,,,,,,,,,,,,
ITBAATWWXXX,529900JPKYD3K9OY2W04,Ithuba Capital AG,,,,,,,,,,,,,
ITBBITMMXXX,81560095E5C286EA9562,BANCA 5 S.P.A.,,,,,,,,,,,,,
ITCAPTP1XXX,529900KI5I7A3HRNY084,"BIZ Valor - Sociedade Corretora, S.A.",,,,,,,,,,,,,
ITEAIT21XXX,8156001A574B7D2C5E17,ITEMA S.P.A.,,,,,,,,,,,,,
ITEHRU2PXXX,253400D38E021531V531,"Публичное Акционерное Общество Банк АЛЕКСАНДРОВСКИЙ""""",,,,,,,,,,,,,
ITELFIHHXXX,7437000I5X6LNQOW6U59,Säästöpankkien Keskuspankki Suomi Oyj,,,,,,,,,,,,,
ITFDBRSPXXX,549300LXTX6SNEHTF533,STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,,,,,,,,,,,,,
ITFFUS33XXX,549300LNKU6K5TJCRG93,STONEX FINANCIAL INC.,,,,,,,,,,,,,
ITFGKYK1XXX,549300NIFDETGGK36P24,GS INTERNATIONAL FUNDING,,,,,,,,,,,,,
ITFHNL2EXXX,7245002O69AI0J9FD936,Interfood Holding B.V.,,,,,,,,,,,,,
ITFIPLP1XXX,259400EYIH7IBJJ8YF42,NN INVESTMENT PARTNERS TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SPÓŁKA AKCYJNA,,,,,,,,,,,,,
ITFMLUL2XXX,549300YS869GO8JNRX85,INTER FUND MANAGEMENT S.A.,,,,,,,,,,,,,
ITFOIT21XXX,815600C53A3EC69C7179,ITALIAN FOOD - S.P.A. - INDUSTRIA CONSERVE ALIMENTARI (ITALIAN FOOD S.P.A.),,,,,,,,,,,,,
ITFRGB21XXX,549300AWF3TOHRYL7754,STONEX FINANCIAL LTD,,,,,,,,,,,,,
ITFVGE21XXX,254900QQ4E2OPR07GL90,International Financial Services LTD,,,,,,,,,,,,,
ITGAAU31XXX,26170011XBMUX0N8HI42,VIRTU ITG AUSTRALIA LIMITED,,,,,,,,,,,,,
ITGCCAT1XXX,5HPLP7FVD3SPX7MNDL06,VIRTU ITG CANADA CORP.,,,,,,,,,,,,,
ITGDIT21XXX,815600E731A5016E3080,ITALGAS RETI SPA,,,,,,,,,,,,,
ITGDIT21XXX,815600F25FF44EF1FA76,ITALGAS S.P.A.,,,,,,,,,,,,,
ITGHHKH1XXX,54930088A108K3K5M708,Virtu ITG Hong Kong Limited,,,,,,,,,,,,,
ITGIUS31XXX,549300S41SMIODVIT266,VIRTU ITG LLC,,,,,,,,,,,,,
ITGIUS33XXX,549300S41SMIODVIT266,VIRTU ITG LLC,,,,,,,,,,,,,
ITGLIE2DXXX,213800EEC95PRUCEUP63,VIRTU ITG EUROPE LIMITED,,,,,,,,,,,,,
ITGOIT21XXX,815600C79D0F31F4D395,"INTERPUMP GROUP S.P.A.""""",,,,,,,,,,,,,
ITGUIT31XXX,815600C52EB6EBC14590,INTEK GROUP S.P.A.,,,,,,,,,,,,,
ITICGB21XXX,2138004LGCFNXWOWBS49,CURRO MARKETS LIMITED,,,,,,,,,,,,,
ITIEFRP1XXX,969500G0ERKLWKMEOX07,INTER INVEST,,,,,,,,,,,,,
ITIFAU21XXX,984500A3BEAV07478E36,FORAGER FUNDS MANAGEMENT PTY LTD,,,,,,,,,,,,,
ITIGITT1XXX,815600F53F642E3BA424,ITALIA INDEPENDENT GROUP S.P.A.,,,,,,,,,,,,,
ITIMCAM2XXX,5493007D4E72MSOUTF87,Intact Investment Management Inc.,,,,,,,,,,,,,
ITINROB1XXX,259400XUQG8OT58F7B61,INTERCAPITAL INVEST SA,,,,,,,,,,,,,
ITIOITR1XXX,8156001DF271DAA93774,ITALY INNOVAZIONI S.P.A.,,,,,,,,,,,,,
ITISITM1XXX,815600EA7FC205A31A36,ITALASSET FINANCE S.R.L.,,,,,,,,,,,,,
ITLDINB2XXX,335800TYLGG93MM7PR89,INFOSYS LIMITED,,,,,,,,,,,,,
ITLLITM1XXX,2138002AG4YCTF6Y6C17,ITALTEL S.P.A.,,,,,,,,,,,,,
ITLOIT21XXX,815600CA3E1754A32C78,ITALIAONLINE S.P.A.,,,,,,,,,,,,,
ITMAFR21XXX,969500389E3GEX8JDE26,INTER MUTUELLES ASSISTANCE SA,,,,,,,,,,,,,
ITMEFRPPXXX,969500LMMR83QL6TLK43,ITM ENTREPRISES SA,,,,,,,,,,,,,
ITMUIT21XXX,815600B141121DCE3738,ITAS ISTITUTO TRENTINO ALTO ADIGE PER ASSICURAZIONI SOCIETA' MUTUA DI ASSICURAZIONI IN SIGLA ITAS MUTUA,,,,,,,,,,,,,
ITOSIT21XXX,815600441470AE33DE55,ITALY OFFICE 2017 S.R.L.,,,,,,,,,,,,,
ITPEITM1XXX,8156004E94C19EB9A761,ITALIANA PELLETS S.P.A.,,,,,,,,,,,,,
ITRCCNB1XXX,300300NIFA1100057377,中国中信集团有限公司,,,,,,,,,,,,,
ITREBZB1XXX,213800EVYSBI2KAA8R59,FX PULSE LTD,,,,,,,,,,,,,
ITRGITM1XXX,8156002B405AA3E9ED55,ITALIAN CREATION GROUP SPA,,,,,,,,,,,,,
ITRIUS66XXX,24F6LSZD18II6ICG6S41,"ITRON, INC.",,,,,,,,,,,,,
ITRRIT21XXX,815600CE74DAFAE58090,INTRED S.P.A.,,,,,,,,,,,,,
ITRSIT21XXX,549300L87TNUBT6M3A17,Italfinance Rmbs S.R.L.,,,,,,,,,,,,,
ITRYDK21XXX,549300MMBCS52BOFJW87,FONDSMÆGLERSELSKABET INVESTERING &TRYGHED A/S,,,,,,,,,,,,,
ITSHIT21XXX,815600FC73BABCCB4F68,ITALFINANCE SECURITISATION VEHICLE S.R.L.,,,,,,,,,,,,,
ITSIITM1XXX,815600A17A45C8A95C27,"INTEGRAE SOCIETA' DI INTERMEDIAZIONE MOBILIARE S.P.A."" ABBREVIABILE IN ""INTEGRAE SIM S.P.A.""""",,,,,,,,,,,,,
ITSLIT21XXX,8156001DF7FB6ED7F050,INTERSYS S.R.L.,,,,,,,,,,,,,
ITSRPKK1XXX,25490078AFJM7QYBG842,Intermarket Securities Limited,,,,,,,,,,,,,
